Entity,Code,Year,"Age-standardized deaths that are from infectious and parasitic diseases per 100,000 people, in both sexes aged all ages"
Kuwait,KWT,1998,28.512339
Kuwait,KWT,1999,24.546019
Kuwait,KWT,2000,15.196539
Kuwait,KWT,2001,16.874619
Kuwait,KWT,2002,19.141481
Kuwait,KWT,2003,24.27288
Kuwait,KWT,2004,23.276012
Kuwait,KWT,2005,16.565498
Kuwait,KWT,2006,19.904318
Kuwait,KWT,2007,13.186561
Kuwait,KWT,2008,14.961546
Kuwait,KWT,2009,17.303907
Kuwait,KWT,2010,15.775701
Kuwait,KWT,2011,20.782822
Kuwait,KWT,2012,24.15276
Kuwait,KWT,2013,23.412685
Kuwait,KWT,2014,35.0011
Kuwait,KWT,2019,23.073877
Kuwait,KWT,2018,17.625555
Kuwait,KWT,2017,23.23505
Kuwait,KWT,2016,19.809256
Kuwait,KWT,2015,41.171593
Kyrgyzstan,KGZ,1981,46.11109
Kyrgyzstan,KGZ,1982,44.94908
Kyrgyzstan,KGZ,1985,41.27109
Kyrgyzstan,KGZ,1986,41.50018
Kyrgyzstan,KGZ,1987,44.56
Kyrgyzstan,KGZ,1988,38.010204
Kyrgyzstan,KGZ,1989,28.701706
Kyrgyzstan,KGZ,1990,25.633013
Kyrgyzstan,KGZ,1991,26.506071
Kyrgyzstan,KGZ,1992,30.143118
Kyrgyzstan,KGZ,1993,30.670095
Kyrgyzstan,KGZ,1994,34.87303
Kyrgyzstan,KGZ,1995,36.691868
Kyrgyzstan,KGZ,1996,33.662865
Kyrgyzstan,KGZ,1997,43.40749
Kyrgyzstan,KGZ,1998,43.464382
Kyrgyzstan,KGZ,1999,39.349857
Kyrgyzstan,KGZ,2000,41.148758
Kyrgyzstan,KGZ,2001,41.752625
Kyrgyzstan,KGZ,2002,35.2385
Kyrgyzstan,KGZ,2003,31.406643
Kyrgyzstan,KGZ,2004,29.01626
Kyrgyzstan,KGZ,2005,27.931377
Kyrgyzstan,KGZ,2006,29.385458
Kyrgyzstan,KGZ,2007,26.964758
Kyrgyzstan,KGZ,2008,23.149187
Kyrgyzstan,KGZ,2009,21.089231
Kyrgyzstan,KGZ,2010,19.911888
Kyrgyzstan,KGZ,2011,21.621424
Kyrgyzstan,KGZ,2012,20.312233
Kyrgyzstan,KGZ,2013,20.089441
Kyrgyzstan,KGZ,2014,18.54434
Kyrgyzstan,KGZ,2019,12.25395
Kyrgyzstan,KGZ,2018,14.255302
Kyrgyzstan,KGZ,2017,15.362737
Kyrgyzstan,KGZ,2016,15.216056
Kyrgyzstan,KGZ,2015,17.899002
Latvia,LVA,1980,14.958637
Latvia,LVA,1981,14.268212
Latvia,LVA,1982,12.521829
Latvia,LVA,1983,12.678998
Latvia,LVA,1984,13.140928
Latvia,LVA,1985,11.106213
Latvia,LVA,1986,10.931492
Latvia,LVA,1987,10.034521
Latvia,LVA,1988,11.307643
Latvia,LVA,1989,12.308681
Latvia,LVA,1990,10.953472
Latvia,LVA,1991,11.203266
Latvia,LVA,1992,13.705488
Latvia,LVA,1993,15.275797
Latvia,LVA,1994,19.812403
Latvia,LVA,1995,20.027346
Latvia,LVA,1996,16.360832
Latvia,LVA,1997,17.990328
Latvia,LVA,1998,19.05968
Latvia,LVA,1999,15.572996
Latvia,LVA,2000,14.548576
Latvia,LVA,2001,15.228686
Latvia,LVA,2002,12.980571
Latvia,LVA,2003,13.024712
Latvia,LVA,2004,11.394721
Latvia,LVA,2005,11.986336
Latvia,LVA,2006,11.937442
Latvia,LVA,2007,11.916759
Latvia,LVA,2008,11.622767
Latvia,LVA,2009,12.050624
Latvia,LVA,2010,10.147899
Latvia,LVA,2011,10.714527
Latvia,LVA,2012,10.971498
Latvia,LVA,2013,14.222782
Latvia,LVA,2014,11.858932
Latvia,LVA,2021,10.029015
Latvia,LVA,2020,9.067013
Latvia,LVA,2019,12.216937
Latvia,LVA,2018,11.6194315
Latvia,LVA,2017,11.897505
Latvia,LVA,2016,11.591748
Latvia,LVA,2015,12.356305
Lebanon,LBN,2021,22.765144
Lebanon,LBN,2020,17.440868
Lebanon,LBN,2019,15.710054
Lithuania,LTU,1981,14.2571745
Lithuania,LTU,1982,12.4076185
Lithuania,LTU,1985,12.149882
Lithuania,LTU,1986,7.962775
Lithuania,LTU,1987,8.981737
Lithuania,LTU,1988,9.392361
Lithuania,LTU,1989,8.93918
Lithuania,LTU,1990,9.1645775
Lithuania,LTU,1991,9.95297
Lithuania,LTU,1992,10.281072
Lithuania,LTU,1993,13.222139
Lithuania,LTU,1994,14.65596
Lithuania,LTU,1995,16.543003
Lithuania,LTU,1996,14.1956215
Lithuania,LTU,1997,13.734266
Lithuania,LTU,1998,14.199997
Lithuania,LTU,1999,12.754572
Lithuania,LTU,2000,12.927824
Lithuania,LTU,2001,11.814312
Lithuania,LTU,2002,12.440402
Lithuania,LTU,2003,12.367656
Lithuania,LTU,2004,11.70255
Lithuania,LTU,2005,13.344907
Lithuania,LTU,2006,13.584431
Lithuania,LTU,2007,13.351332
Lithuania,LTU,2008,14.147426
Lithuania,LTU,2009,11.1631565
Lithuania,LTU,2010,11.463084
Lithuania,LTU,2011,12.823542
Lithuania,LTU,2012,14.019115
Lithuania,LTU,2013,14.297036
Lithuania,LTU,2014,14.7399025
Lithuania,LTU,2021,12.416668
Lithuania,LTU,2020,13.145796
Lithuania,LTU,2019,11.550704
Lithuania,LTU,2018,11.829459
Lithuania,LTU,2017,13.022477
Lithuania,LTU,2016,16.288172
Lithuania,LTU,2015,15.064262
Luxembourg,LUX,1967,13.0364065
Luxembourg,LUX,1968,8.407535
Luxembourg,LUX,1969,9.408242
Luxembourg,LUX,1970,7.571517
Luxembourg,LUX,1971,7.1860285
Luxembourg,LUX,1972,8.206772
Luxembourg,LUX,1973,6.8830433
Luxembourg,LUX,1974,8.596175
Luxembourg,LUX,1975,5.070221
Luxembourg,LUX,1976,7.0270224
Luxembourg,LUX,1977,4.2712154
Luxembourg,LUX,1978,5.909168
Luxembourg,LUX,1979,5.553024
Luxembourg,LUX,1980,6.287239
Luxembourg,LUX,1981,5.3945165
Luxembourg,LUX,1982,4.790809
Luxembourg,LUX,1983,5.1402264
Luxembourg,LUX,1984,4.6424284
Luxembourg,LUX,1985,4.2665663
Luxembourg,LUX,1986,3.9074132
Luxembourg,LUX,1987,6.622879
Luxembourg,LUX,1988,2.149192
Luxembourg,LUX,1989,3.757641
Luxembourg,LUX,1990,3.624784
Luxembourg,LUX,1991,2.948247
Luxembourg,LUX,1992,4.9507756
Luxembourg,LUX,1993,5.6024947
Luxembourg,LUX,1994,5.5932174
Luxembourg,LUX,1995,2.958106
Luxembourg,LUX,1996,2.4978495
Luxembourg,LUX,1997,3.1652317
Luxembourg,LUX,1998,6.109583
Luxembourg,LUX,1999,7.3102126
Luxembourg,LUX,2000,4.9929447
Luxembourg,LUX,2001,5.640568
Luxembourg,LUX,2002,7.9212976
Luxembourg,LUX,2003,11.000966
Luxembourg,LUX,2004,9.0695095
Luxembourg,LUX,2005,13.346099
Luxembourg,LUX,2006,11.72826
Luxembourg,LUX,2007,13.119288
Luxembourg,LUX,2008,11.986574
Luxembourg,LUX,2009,12.177726
Luxembourg,LUX,2010,9.43061
Luxembourg,LUX,2011,9.663271
Luxembourg,LUX,2012,8.987044
Luxembourg,LUX,2013,8.206881
Luxembourg,LUX,2014,5.007835
Luxembourg,LUX,2021,5.138659
Luxembourg,LUX,2020,5.711564
Luxembourg,LUX,2019,4.703338
Luxembourg,LUX,2018,5.321919
Luxembourg,LUX,2017,8.178521
Luxembourg,LUX,2016,4.6340356
Luxembourg,LUX,2015,6.2258015
Malaysia,MYS,2020,25.861017
Malaysia,MYS,2019,27.184906
Malaysia,MYS,2018,28.622122
Malaysia,MYS,2017,27.018318
Malaysia,MYS,2016,26.961193
Malaysia,MYS,2015,26.372257
Malaysia,MYS,2014,30.994972
Malaysia,MYS,2013,29.955221
Malaysia,MYS,2012,31.387335
Malaysia,MYS,2011,31.685349
Malaysia,MYS,2010,33.202675
Malaysia,MYS,2009,33.96362
Malaysia,MYS,2008,37.32385
Malaysia,MYS,2007,38.564957
Malaysia,MYS,2006,40.400738
Malaysia,MYS,2005,41.674927
Malaysia,MYS,2004,40.633713
Malaysia,MYS,2003,41.53636
Malaysia,MYS,2002,39.62149
Malaysia,MYS,2001,39.060154
Malaysia,MYS,2000,36.70034
Maldives,MDV,2000,9.423605
Maldives,MDV,2001,21.739826
Maldives,MDV,2002,28.613817
Maldives,MDV,2003,13.807676
Maldives,MDV,2004,52.185116
Maldives,MDV,2005,5.6390977
Maldives,MDV,2007,33.17836
Maldives,MDV,2008,32.90708
Maldives,MDV,2010,15.266611
Maldives,MDV,2011,17.52367
Maldives,MDV,2012,23.279623
Maldives,MDV,2013,23.372961
Maldives,MDV,2014,27.172308
Maldives,MDV,2019,25.92693
Maldives,MDV,2018,16.876217
Maldives,MDV,2017,23.12185
Maldives,MDV,2016,27.568546
Maldives,MDV,2015,22.232088
Malta,MLT,1965,21.65522
Malta,MLT,1967,12.736928
Malta,MLT,1968,7.0458574
Malta,MLT,1969,11.027795
Malta,MLT,1970,9.397157
Malta,MLT,1971,8.074617
Malta,MLT,1972,4.895638
Malta,MLT,1973,8.744664
Malta,MLT,1974,9.3436
Malta,MLT,1975,8.9314
Malta,MLT,1976,7.1358
Malta,MLT,1977,6.857712
Malta,MLT,1978,8.061185
Malta,MLT,1979,7.707414
Malta,MLT,1980,7.236713
Malta,MLT,1981,2.9913876
Malta,MLT,1982,4.1168647
Malta,MLT,1983,4.213513
Malta,MLT,1984,0.97450876
Malta,MLT,1985,1.0307059
Malta,MLT,1986,5.4406643
Malta,MLT,1987,4.442987
Malta,MLT,1988,8.538375
Malta,MLT,1989,4.969948
Malta,MLT,1990,7.180478
Malta,MLT,1991,4.9029446
Malta,MLT,1992,6.1988006
Malta,MLT,1993,8.81425
Malta,MLT,1994,4.7895417
Malta,MLT,1995,5.674898
Malta,MLT,1996,5.2434044
Malta,MLT,1997,4.6214194
Malta,MLT,1998,5.4029384
Malta,MLT,1999,6.0956182
Malta,MLT,2000,5.8151674
Malta,MLT,2001,2.5401628
Malta,MLT,2002,3.601086
Malta,MLT,2003,3.9132442
Malta,MLT,2004,2.7056546
Malta,MLT,2005,2.9695904
Malta,MLT,2006,3.2639863
Malta,MLT,2007,3.4264002
Malta,MLT,2008,2.5791743
Malta,MLT,2009,1.9546804
Malta,MLT,2010,1.1905628
Malta,MLT,2011,4.7423773
Malta,MLT,2012,3.239463
Malta,MLT,2013,3.2898061
Malta,MLT,2014,3.9579804
Malta,MLT,2017,3.353686
Malta,MLT,2016,4.362138
Malta,MLT,2015,2.9083347
Martinique,MTQ,1970,65.00706
Martinique,MTQ,1971,30.460112
Martinique,MTQ,1974,30.238873
Martinique,MTQ,1975,32.27855
Martinique,MTQ,1981,14.4476795
Martinique,MTQ,1982,15.395018
Martinique,MTQ,1985,14.925321
Martinique,MTQ,2000,17.971128
Martinique,MTQ,2001,20.59988
Martinique,MTQ,2002,19.133131
Martinique,MTQ,2003,14.713061
Martinique,MTQ,2004,18.668299
Martinique,MTQ,2005,15.531682
Martinique,MTQ,2006,13.980412
Martinique,MTQ,2007,11.993061
Martinique,MTQ,2008,12.148096
Martinique,MTQ,2009,10.815009
Martinique,MTQ,2010,16.471012
Martinique,MTQ,2011,9.676802
Martinique,MTQ,2013,10.393404
Martinique,MTQ,2014,18.211008
Martinique,MTQ,2016,10.878158
Martinique,MTQ,2015,8.497489
Mauritius,MUS,1961,137.38107
Mauritius,MUS,1962,107.55941
Mauritius,MUS,1963,129.1892
Mauritius,MUS,1964,103.90926
Mauritius,MUS,1965,106.78161
Mauritius,MUS,1966,100.77731
Mauritius,MUS,1967,132.58473
Mauritius,MUS,1968,121.698456
Mauritius,MUS,1969,148.63754
Mauritius,MUS,1970,105.52468
Mauritius,MUS,1971,95.4904
Mauritius,MUS,1972,124.745804
Mauritius,MUS,1973,126.46907
Mauritius,MUS,1974,86.591484
Mauritius,MUS,1975,83.93133
Mauritius,MUS,1976,65.71036
Mauritius,MUS,1977,62.79715
Mauritius,MUS,1978,51.942142
Mauritius,MUS,1979,51.5651
Mauritius,MUS,1980,52.859898
Mauritius,MUS,1981,45.562946
Mauritius,MUS,1982,44.59328
Mauritius,MUS,1983,30.792263
Mauritius,MUS,1984,29.18116
Mauritius,MUS,1985,28.965544
Mauritius,MUS,1986,25.13213
Mauritius,MUS,1987,20.365463
Mauritius,MUS,1988,27.465982
Mauritius,MUS,1989,29.44419
Mauritius,MUS,1990,23.60308
Mauritius,MUS,1991,18.358234
Mauritius,MUS,1992,20.10348
Mauritius,MUS,1993,23.73855
Mauritius,MUS,1994,18.824581
Mauritius,MUS,1995,19.29717
Mauritius,MUS,1996,16.573008
Mauritius,MUS,1997,17.96571
Mauritius,MUS,1998,11.418874
Mauritius,MUS,1999,12.0124855
Mauritius,MUS,2000,13.429857
Mauritius,MUS,2001,10.398555
Mauritius,MUS,2002,11.589477
Mauritius,MUS,2003,11.202828
Mauritius,MUS,2004,12.143988
Mauritius,MUS,2005,13.9728985
Mauritius,MUS,2006,20.464155
Mauritius,MUS,2007,13.388382
Mauritius,MUS,2008,18.638514
Mauritius,MUS,2009,16.400019
Mauritius,MUS,2010,20.840185
Mauritius,MUS,2011,22.621677
Mauritius,MUS,2012,23.578554
Mauritius,MUS,2013,23.098785
Mauritius,MUS,2014,17.582607
Mauritius,MUS,2021,18.839867
Mauritius,MUS,2020,21.23793
Mauritius,MUS,2019,21.580597
Mauritius,MUS,2018,17.538279
Mauritius,MUS,2017,17.45953
Mauritius,MUS,2016,18.504055
Mauritius,MUS,2015,16.374422
Mayotte,MYT,2012,12.992813
Mayotte,MYT,2013,8.729423
Mayotte,MYT,2014,12.83646
Mayotte,MYT,2016,18.81635
Mayotte,MYT,2015,14.389409
Mexico,MEX,1955,340.085
Mexico,MEX,1956,301.8946
Mexico,MEX,1957,318.65128
Mexico,MEX,1958,309.9751
Mexico,MEX,1959,263.6465
Mexico,MEX,1960,240.53955
Mexico,MEX,1961,205.52086
Mexico,MEX,1962,184.57132
Mexico,MEX,1963,165.65211
Mexico,MEX,1964,158.36006
Mexico,MEX,1965,144.24814
Mexico,MEX,1966,142.55453
Mexico,MEX,1967,135.71397
Mexico,MEX,1968,78.05774
Mexico,MEX,1969,172.07231
Mexico,MEX,1970,177.3778
Mexico,MEX,1971,161.55139
Mexico,MEX,1972,169.08781
Mexico,MEX,1973,145.91228
Mexico,MEX,1974,127.70217
Mexico,MEX,1975,119.747444
Mexico,MEX,1976,119.23451
Mexico,MEX,1977,114.24923
Mexico,MEX,1978,95.68007
Mexico,MEX,1979,90.41804
Mexico,MEX,1980,87.61765
Mexico,MEX,1981,77.876144
Mexico,MEX,1982,75.29731
Mexico,MEX,1983,79.27501
Mexico,MEX,1984,71.29479
Mexico,MEX,1985,69.46187
Mexico,MEX,1986,65.59401
Mexico,MEX,1987,66.9459
Mexico,MEX,1988,62.093037
Mexico,MEX,1989,57.677635
Mexico,MEX,1990,56.00437
Mexico,MEX,1991,44.558643
Mexico,MEX,1992,39.677658
Mexico,MEX,1993,37.714657
Mexico,MEX,1994,31.978775
Mexico,MEX,1995,30.828552
Mexico,MEX,1996,25.839554
Mexico,MEX,1997,23.50126
Mexico,MEX,1998,28.09426
Mexico,MEX,1999,25.409649
Mexico,MEX,2000,23.832417
Mexico,MEX,2001,23.286415
Mexico,MEX,2002,22.797167
Mexico,MEX,2003,22.465513
Mexico,MEX,2004,20.848162
Mexico,MEX,2005,20.859188
Mexico,MEX,2006,20.20248
Mexico,MEX,2007,19.395796
Mexico,MEX,2008,19.59754
Mexico,MEX,2009,17.744457
Mexico,MEX,2010,17.446543
Mexico,MEX,2011,17.597692
Mexico,MEX,2012,17.31277
Mexico,MEX,2013,17.523281
Mexico,MEX,2014,15.620682
Mexico,MEX,2020,14.641942
Mexico,MEX,2019,16.522701
Mexico,MEX,2018,15.472046
Mexico,MEX,2017,13.9673815
Mexico,MEX,2016,14.322897
Mexico,MEX,2015,14.837211
Moldova,MDA,1981,26.51542
Moldova,MDA,1982,25.717604
Moldova,MDA,1985,19.915892
Moldova,MDA,1986,17.576223
Moldova,MDA,1987,14.414159
Moldova,MDA,1988,12.6862135
Moldova,MDA,1989,13.250565
Moldova,MDA,1990,11.506164
Moldova,MDA,1991,12.22009
Moldova,MDA,1992,11.98872
Moldova,MDA,1993,12.328452
Moldova,MDA,1994,18.649563
Moldova,MDA,1995,16.715324
Moldova,MDA,1996,19.277178
Moldova,MDA,1997,17.985826
Moldova,MDA,1998,17.908916
Moldova,MDA,1999,19.623661
Moldova,MDA,2000,22.123375
Moldova,MDA,2001,18.720135
Moldova,MDA,2002,19.991951
Moldova,MDA,2003,19.83351
Moldova,MDA,2004,21.346476
Moldova,MDA,2005,22.456467
Moldova,MDA,2006,20.199177
Moldova,MDA,2007,20.416025
Moldova,MDA,2008,19.438112
Moldova,MDA,2009,19.654402
Moldova,MDA,2010,18.453705
Moldova,MDA,2011,16.5834
Moldova,MDA,2012,14.72391
Moldova,MDA,2013,12.042375
Moldova,MDA,2014,12.696542
Moldova,MDA,2018,10.338105
Moldova,MDA,2017,9.980596
Moldova,MDA,2016,11.247033
Moldova,MDA,2015,11.93785
Mongolia,MNG,1994,40.368694
Mongolia,MNG,2021,10.919838
Mongolia,MNG,2020,11.446534
Mongolia,MNG,2019,13.748452
Mongolia,MNG,2018,11.59257
Mongolia,MNG,2017,11.318559
Mongolia,MNG,2016,17.344582
Montenegro,MNE,2000,1.7623457
Montenegro,MNE,2001,1.40222
Montenegro,MNE,2002,1.490556
Montenegro,MNE,2003,2.7772043
Montenegro,MNE,2004,1.689859
Montenegro,MNE,2005,1.7942498
Montenegro,MNE,2006,1.5728353
Montenegro,MNE,2007,1.7987919
Montenegro,MNE,2008,0.89160496
Montenegro,MNE,2009,0.77623856
Montenegro,MNE,2019,3.5711925
Montenegro,MNE,2017,4.569826
Netherlands,NLD,1950,35.112583
Netherlands,NLD,1951,32.08175
Netherlands,NLD,1952,25.22601
Netherlands,NLD,1953,21.13133
Netherlands,NLD,1954,18.200005
Netherlands,NLD,1955,17.140667
Netherlands,NLD,1956,15.517987
Netherlands,NLD,1957,13.799696
Netherlands,NLD,1958,13.21458
Netherlands,NLD,1959,13.290673
Netherlands,NLD,1960,10.490408
Netherlands,NLD,1961,10.6410675
Netherlands,NLD,1962,9.84574
Netherlands,NLD,1963,9.206956
Netherlands,NLD,1964,8.514686
Netherlands,NLD,1965,8.312912
Netherlands,NLD,1966,8.234137
Netherlands,NLD,1967,7.872585
Netherlands,NLD,1968,8.0260515
Netherlands,NLD,1969,6.9604135
Netherlands,NLD,1970,6.6106277
Netherlands,NLD,1971,6.958674
Netherlands,NLD,1972,6.4721475
Netherlands,NLD,1973,5.652516
Netherlands,NLD,1974,5.6745076
Netherlands,NLD,1975,5.618081
Netherlands,NLD,1976,4.949448
Netherlands,NLD,1977,4.5105686
Netherlands,NLD,1978,4.5557017
Netherlands,NLD,1979,3.8492975
Netherlands,NLD,1980,4.0326552
Netherlands,NLD,1981,3.6606803
Netherlands,NLD,1982,3.8807693
Netherlands,NLD,1983,3.9436984
Netherlands,NLD,1984,3.906373
Netherlands,NLD,1985,3.8810027
Netherlands,NLD,1986,4.661361
Netherlands,NLD,1987,4.5833693
Netherlands,NLD,1988,4.6033607
Netherlands,NLD,1989,5.5158486
Netherlands,NLD,1990,5.974616
Netherlands,NLD,1991,6.4198112
Netherlands,NLD,1992,6.9407635
Netherlands,NLD,1993,7.916023
Netherlands,NLD,1994,7.409201
Netherlands,NLD,1995,7.9796906
Netherlands,NLD,1996,7.71119
Netherlands,NLD,1997,6.699115
Netherlands,NLD,1998,6.827431
Netherlands,NLD,1999,7.2682457
Netherlands,NLD,2000,7.0196404
Netherlands,NLD,2001,7.096701
Netherlands,NLD,2002,7.240138
Netherlands,NLD,2003,7.4773903
Netherlands,NLD,2004,7.13503
Netherlands,NLD,2005,6.8995485
Netherlands,NLD,2006,6.908363
Netherlands,NLD,2007,6.392195
Netherlands,NLD,2008,6.6457534
Netherlands,NLD,2009,6.67163
Netherlands,NLD,2010,6.699618
Netherlands,NLD,2011,6.440041
Netherlands,NLD,2012,6.5263677
Netherlands,NLD,2013,8.679267
Netherlands,NLD,2014,8.323618
Netherlands,NLD,2020,6.5112524
Netherlands,NLD,2019,7.2800465
Netherlands,NLD,2018,7.788802
Netherlands,NLD,2017,7.726448
Netherlands,NLD,2016,7.885167
Netherlands,NLD,2015,8.854972
New Zealand,NZL,1950,54.931396
New Zealand,NZL,1951,46.2739
New Zealand,NZL,1952,42.591675
New Zealand,NZL,1953,36.44095
New Zealand,NZL,1954,29.043
New Zealand,NZL,1955,30.27686
New Zealand,NZL,1956,27.508493
New Zealand,NZL,1957,25.470407
New Zealand,NZL,1958,22.023127
New Zealand,NZL,1959,19.852402
New Zealand,NZL,1960,17.258734
New Zealand,NZL,1961,18.104523
New Zealand,NZL,1962,15.796684
New Zealand,NZL,1963,13.133398
New Zealand,NZL,1964,13.28345
New Zealand,NZL,1965,12.805226
New Zealand,NZL,1966,13.982973
New Zealand,NZL,1967,10.164047
New Zealand,NZL,1968,10.02734
New Zealand,NZL,1969,10.527432
New Zealand,NZL,1970,10.491384
New Zealand,NZL,1971,8.811407
New Zealand,NZL,1972,9.891451
New Zealand,NZL,1973,7.974049
New Zealand,NZL,1974,8.288742
New Zealand,NZL,1975,8.806846
New Zealand,NZL,1976,6.9713845
New Zealand,NZL,1977,6.7746468
New Zealand,NZL,1978,6.8601856
New Zealand,NZL,1979,6.1472545
New Zealand,NZL,1980,6.049267
New Zealand,NZL,1981,5.5350204
New Zealand,NZL,1982,5.391654
New Zealand,NZL,1983,4.7101026
New Zealand,NZL,1984,5.127535
New Zealand,NZL,1985,6.377757
New Zealand,NZL,1986,5.1396375
New Zealand,NZL,1987,4.955811
New Zealand,NZL,1988,4.9057946
New Zealand,NZL,1989,5.936398
New Zealand,NZL,1990,6.2111855
New Zealand,NZL,1991,5.841002
New Zealand,NZL,1992,5.344475
New Zealand,NZL,1993,5.3212514
New Zealand,NZL,1994,5.3333464
New Zealand,NZL,1995,5.113538
New Zealand,NZL,1996,5.042833
New Zealand,NZL,1997,5.020905
New Zealand,NZL,1998,3.6398652
New Zealand,NZL,1999,3.6049466
New Zealand,NZL,2000,3.6602821
New Zealand,NZL,2001,4.256814
New Zealand,NZL,2002,3.1858923
New Zealand,NZL,2003,3.2306724
New Zealand,NZL,2004,3.4550438
New Zealand,NZL,2005,2.9959617
New Zealand,NZL,2006,3.228105
New Zealand,NZL,2007,3.5489361
New Zealand,NZL,2008,3.4930146
New Zealand,NZL,2009,4.2963667
New Zealand,NZL,2010,3.862747
New Zealand,NZL,2011,4.38213
New Zealand,NZL,2012,4.42057
New Zealand,NZL,2013,4.1451783
New Zealand,NZL,2014,4.6446466
New Zealand,NZL,2016,3.6334717
New Zealand,NZL,2015,3.9162
Nicaragua,NIC,2005,21.616722
Nicaragua,NIC,2006,17.3969
Nicaragua,NIC,2007,16.403275
Nicaragua,NIC,2008,15.42016
Nicaragua,NIC,2009,14.395428
Nicaragua,NIC,2010,16.500801
Nicaragua,NIC,2011,13.276209
Nicaragua,NIC,2012,14.12754
Nicaragua,NIC,2013,14.505704
Nicaragua,NIC,2014,13.141104
Nicaragua,NIC,2020,11.343218
Nicaragua,NIC,2019,11.508815
Nicaragua,NIC,2018,10.614975
Nicaragua,NIC,2017,12.36064
Nicaragua,NIC,2016,14.093628
Nicaragua,NIC,2015,14.423636
North Macedonia,MKD,1991,15.192137
North Macedonia,MKD,1992,17.567057
North Macedonia,MKD,1993,15.300642
North Macedonia,MKD,1994,15.472121
North Macedonia,MKD,1995,13.538093
North Macedonia,MKD,1996,9.2943945
North Macedonia,MKD,1997,9.8992195
North Macedonia,MKD,1998,10.511785
North Macedonia,MKD,1999,9.591818
North Macedonia,MKD,2000,8.627587
North Macedonia,MKD,2001,7.355201
North Macedonia,MKD,2002,6.9428835
North Macedonia,MKD,2003,6.985857
North Macedonia,MKD,2004,6.5529046
North Macedonia,MKD,2005,4.945822
North Macedonia,MKD,2006,4.49978
North Macedonia,MKD,2007,4.868985
North Macedonia,MKD,2008,4.1463323
North Macedonia,MKD,2009,3.3303392
North Macedonia,MKD,2010,3.5505226
North Macedonia,MKD,2011,2.9935393
North Macedonia,MKD,2012,3.672925
North Macedonia,MKD,2013,2.6977427
North Macedonia,MKD,2021,4.085002
North Macedonia,MKD,2020,3.5780218
North Macedonia,MKD,2019,1.6639683
North Macedonia,MKD,2018,2.560592
North Macedonia,MKD,2017,4.5491633
North Macedonia,MKD,2016,4.4925547
North Macedonia,MKD,2015,1.8577142
Norway,NOR,1951,40.890644
Norway,NOR,1952,32.38261
Norway,NOR,1953,30.36342
Norway,NOR,1954,25.702787
Norway,NOR,1955,21.498672
Norway,NOR,1956,18.465054
Norway,NOR,1957,17.194075
Norway,NOR,1958,16.24027
Norway,NOR,1959,14.93572
Norway,NOR,1960,14.715788
Norway,NOR,1961,13.168522
Norway,NOR,1962,12.475063
Norway,NOR,1963,11.439644
Norway,NOR,1964,10.596198
Norway,NOR,1965,9.524748
Norway,NOR,1966,9.012215
Norway,NOR,1967,7.5480895
Norway,NOR,1968,8.23361
Norway,NOR,1969,7.851785
Norway,NOR,1970,6.6138053
Norway,NOR,1971,6.0955753
Norway,NOR,1972,7.5663123
Norway,NOR,1973,6.8002353
Norway,NOR,1974,5.912901
Norway,NOR,1975,7.560825
Norway,NOR,1976,6.04618
Norway,NOR,1977,6.3401465
Norway,NOR,1978,5.8800383
Norway,NOR,1979,6.2726717
Norway,NOR,1980,5.9038124
Norway,NOR,1981,5.757369
Norway,NOR,1982,5.832081
Norway,NOR,1983,5.237825
Norway,NOR,1984,4.9165764
Norway,NOR,1985,5.5567174
Norway,NOR,1986,5.092269
Norway,NOR,1987,5.416634
Norway,NOR,1988,5.4309626
Norway,NOR,1989,5.5060987
Norway,NOR,1990,5.636604
Norway,NOR,1991,5.0665884
Norway,NOR,1992,5.3088484
Norway,NOR,1993,6.1248145
Norway,NOR,1994,6.1551757
Norway,NOR,1995,6.756144
Norway,NOR,1996,5.915379
Norway,NOR,1997,5.7260575
Norway,NOR,1998,6.3338895
Norway,NOR,1999,6.6372514
Norway,NOR,2000,6.3651853
Norway,NOR,2001,6.0098433
Norway,NOR,2002,6.3269634
Norway,NOR,2003,6.683693
Norway,NOR,2004,6.1817126
Norway,NOR,2005,7.830845
Norway,NOR,2006,7.4687643
Norway,NOR,2007,7.843529
Norway,NOR,2008,8.412455
Norway,NOR,2009,8.839985
Norway,NOR,2010,8.329827
Norway,NOR,2011,8.446239
Norway,NOR,2012,8.694844
Norway,NOR,2013,8.21425
Norway,NOR,2014,7.563883
Norway,NOR,2016,6.61904
Norway,NOR,2015,7.390699
Oman,OMN,2021,45.251526
Oman,OMN,2020,40.33866
Oman,OMN,2019,34.369545
Oman,OMN,2018,46.384384
Oman,OMN,2017,24.31963
Oman,OMN,2016,11.491039
Oman,OMN,2014,24.40433
Oman,OMN,2010,32.66341
Oman,OMN,2009,16.589983
Panama,PAN,1955,122.55023
Panama,PAN,1956,139.51707
Panama,PAN,1957,139.49785
Panama,PAN,1958,135.86285
Panama,PAN,1959,139.00522
Panama,PAN,1960,129.03789
Panama,PAN,1961,110.60471
Panama,PAN,1962,93.51886
Panama,PAN,1963,110.804016
Panama,PAN,1964,98.97437
Panama,PAN,1965,90.160614
Panama,PAN,1966,95.7245
Panama,PAN,1967,87.38638
Panama,PAN,1968,105.45455
Panama,PAN,1969,114.260376
Panama,PAN,1970,103.53081
Panama,PAN,1971,93.37294
